Dataset	Epoch	Precision	Recall	F1	Accuracy
tacred:val	-1	0.7134670487106017	0.7854889589905363	0.7477477477477478	0.7327044025157232
tacred:test	-1	0.7947019867549668	0.9090909090909091	0.8480565371024735	0.8371212121212122
tacred_combined:val	-1	0.600997506234414	0.7736757624398074	0.6764912280701754	0.6234276729559748
tacred_combined:test	-1	0.6524216524216524	0.8674242424242424	0.7447154471544715	0.6950757575757576
unifiedQA:test	-1	0.803030303030303	0.9636363636363636	0.8760330578512396	0.85
anchor:dummy	-1	0.13114754098360656	1.0	0.23188405797101452	0.171875
tacred:val	0	0.9965753424657534	0.9150943396226415	0.9540983606557377	0.9559748427672956
tacred:test	0	0.9919354838709677	0.9318181818181818	0.9609375	0.9621212121212122
tacred_combined:val	0	0.9787581699346405	0.9418238993710691	0.9599358974358974	0.960691823899371
tacred_combined:test	0	0.9760956175298805	0.928030303030303	0.9514563106796117	0.9526515151515151
unifiedQA:test	0	1.0	0.06363636363636363	0.11965811965811964	0.485
anchor:dummy	0	1.0	0.625	0.7692307692307693	0.953125
tacred:val	1	0.9925650557620818	0.839622641509434	0.909710391822828	0.9166666666666666
tacred:test	1	1.0	0.7196969696969697	0.8370044052863437	0.8598484848484849
tacred_combined:val	1	0.9921414538310412	0.7940251572327044	0.8820960698689957	0.8938679245283019
tacred_combined:test	1	0.9753694581280788	0.75	0.84796573875803	0.865530303030303
unifiedQA:test	1	1.0	0.045454545454545456	0.08695652173913045	0.475
anchor:dummy	1	1.0	0.75	0.8571428571428571	0.96875
tacred:val	2	0.9833333333333333	0.9276729559748428	0.9546925566343042	0.9559748427672956
tacred:test	2	1.0	0.8863636363636364	0.9397590361445783	0.9431818181818182
tacred_combined:val	2	0.9795918367346939	0.9056603773584906	0.9411764705882353	0.9433962264150944
tacred_combined:test	2	0.963265306122449	0.8939393939393939	0.9273084479371315	0.9299242424242424
unifiedQA:test	2	0.8787878787878788	0.2636363636363636	0.40559440559440557	0.575
anchor:dummy	2	0.7272727272727273	1.0	0.8421052631578948	0.953125
tacred:val	3	0.9888475836431226	0.8364779874213837	0.9063032367972743	0.9135220125786163
tacred:test	3	1.0	0.696969696969697	0.8214285714285715	0.8484848484848485
tacred_combined:val	3	0.9883268482490273	0.7987421383647799	0.8834782608695653	0.8946540880503144
tacred_combined:test	3	1.0	0.6931818181818182	0.8187919463087248	0.8465909090909091
unifiedQA:test	3	0.0	0.0	0	0.44
anchor:dummy	3	0.6666666666666666	0.75	0.7058823529411765	0.921875
tacred:val	4	0.976271186440678	0.9056603773584906	0.939641109298532	0.9418238993710691
tacred:test	4	0.990909090909091	0.8257575757575758	0.9008264462809917	0.9090909090909091
tacred_combined:val	4	0.9715242881072027	0.9119496855345912	0.9407948094079481	0.9426100628930818
tacred_combined:test	4	0.9531914893617022	0.8484848484848485	0.8977955911823647	0.9034090909090909
unifiedQA:test	4	0.7777777777777778	0.06363636363636363	0.1176470588235294	0.475
anchor:dummy	4	0.6666666666666666	0.75	0.7058823529411765	0.921875
tacred:val	5	0.99644128113879	0.8805031446540881	0.9348914858096828	0.9386792452830188
tacred:test	5	0.975609756097561	0.6060606060606061	0.7476635514018692	0.7954545454545454
tacred_combined:val	5	0.9836956521739131	0.8537735849056604	0.9141414141414141	0.9198113207547169
tacred_combined:test	5	0.9751552795031055	0.5946969696969697	0.7388235294117648	0.7897727272727273
unifiedQA:test	5	0.9655172413793104	0.2545454545454545	0.4028776978417266	0.585
anchor:dummy	5	0.5	1.0	0.6666666666666666	0.875
tacred:val	6	0.9738562091503268	0.9371069182389937	0.9551282051282051	0.9559748427672956
tacred:test	6	0.9823008849557522	0.8409090909090909	0.9061224489795919	0.9128787878787878
tacred_combined:val	6	0.9642857142857143	0.9339622641509434	0.9488817891373802	0.949685534591195
tacred_combined:test	6	0.9399141630901288	0.8295454545454546	0.8812877263581489	0.8882575757575758
unifiedQA:test	6	0.9354838709677419	0.2636363636363636	0.41134751773049644	0.585
anchor:dummy	6	0.6153846153846154	1.0	0.761904761904762	0.921875
tacred:val	7	0.9926470588235294	0.42452830188679247	0.5947136563876653	0.710691823899371
tacred:test	7	0.9473684210526315	0.13636363636363635	0.23841059602649003	0.5643939393939394
tacred_combined:val	7	0.9959514170040485	0.3867924528301887	0.5571913929784825	0.6926100628930818
tacred_combined:test	7	0.9473684210526315	0.13636363636363635	0.23841059602649003	0.5643939393939394
unifiedQA:test	7	0.75	0.02727272727272727	0.052631578947368425	0.46
anchor:dummy	7	0	0.0	0	0.875
tacred:val	8	0.9722222222222222	0.7704402515723271	0.8596491228070176	0.8742138364779874
tacred:test	8	0.9761904761904762	0.6212121212121212	0.7592592592592593	0.803030303030303
tacred_combined:val	8	0.9731404958677686	0.7405660377358491	0.8410714285714287	0.860062893081761
tacred_combined:test	8	0.975	0.5909090909090909	0.7358490566037736	0.7878787878787878
unifiedQA:test	8	0.9285714285714286	0.11818181818181818	0.2096774193548387	0.51
anchor:dummy	8	0	0.0	0	0.875
tacred:val	9	0.9681274900398407	0.7641509433962265	0.8541300527240774	0.8694968553459119
tacred:test	9	1.0	0.7121212121212122	0.8318584070796461	0.8560606060606061
tacred_combined:val	9	0.9735099337748344	0.6933962264150944	0.8099173553719007	0.8372641509433962
tacred_combined:test	9	0.9883040935672515	0.6401515151515151	0.7770114942528735	0.8162878787878788
unifiedQA:test	9	0.6666666666666666	0.01818181818181818	0.035398230088495575	0.455
anchor:dummy	9	0	0.0	0	0.875
tacred:val	10	0.9236947791164659	0.7232704402515723	0.8112874779541447	0.8317610062893082
tacred:test	10	0.9560439560439561	0.6590909090909091	0.780269058295964	0.8143939393939394
tacred_combined:val	10	0.9274193548387096	0.7232704402515723	0.812720848056537	0.8333333333333334
tacred_combined:test	10	0.9050279329608939	0.6136363636363636	0.7313769751693002	0.7746212121212122
unifiedQA:test	10	0.7777777777777778	0.2545454545454545	0.38356164383561636	0.55
anchor:dummy	10	0.0	0.0	0	0.859375
tacred:val	11	0.9606741573033708	0.5377358490566038	0.689516129032258	0.7578616352201258
tacred:test	11	0.9615384615384616	0.3787878787878788	0.5434782608695652	0.6818181818181818
tacred_combined:val	11	0.9484240687679083	0.5204402515723271	0.6720812182741117	0.7460691823899371
tacred_combined:test	11	0.946236559139785	0.3333333333333333	0.4929971988795518	0.6571969696969697
unifiedQA:test	11	0.625	0.09090909090909091	0.15873015873015875	0.47
anchor:dummy	11	0	0.0	0	0.875
tacred:val	12	0.9094488188976378	0.7264150943396226	0.8076923076923076	0.8270440251572327
tacred:test	12	0.9529411764705882	0.6136363636363636	0.7465437788018433	0.7916666666666666
tacred_combined:val	12	0.896	0.7044025157232704	0.7887323943661972	0.8113207547169812
tacred_combined:test	12	0.8941176470588236	0.5757575757575758	0.7004608294930876	0.7537878787878788
unifiedQA:test	12	0.6666666666666666	0.2545454545454545	0.3684210526315789	0.52
anchor:dummy	12	0.0	0.0	0	0.84375
tacred:val	13	0.8983050847457628	0.6666666666666666	0.7653429602888087	0.7955974842767296
tacred:test	13	0.9117647058823529	0.4696969696969697	0.6200000000000001	0.7121212121212122
tacred_combined:val	13	0.9011235955056179	0.6305031446540881	0.7419056429232191	0.7806603773584906
tacred_combined:test	13	0.8787878787878788	0.4393939393939394	0.5858585858585859	0.6893939393939394
unifiedQA:test	13	0.6666666666666666	0.2	0.30769230769230765	0.505
anchor:dummy	13	0	0.0	0	0.875
tacred:val	14	0.948051948051948	0.4591194968553459	0.6186440677966101	0.7169811320754716
tacred:test	14	0.9807692307692307	0.38636363636363635	0.5543478260869565	0.6893939393939394
tacred_combined:val	14	0.9787234042553191	0.4339622641509434	0.6013071895424836	0.7122641509433962
tacred_combined:test	14	0.9175257731958762	0.3371212121212121	0.49307479224376727	0.6534090909090909
unifiedQA:test	14	0.6363636363636364	0.12727272727272726	0.2121212121212121	0.48
anchor:dummy	14	0	0.0	0	0.875
tacred:val	15	0.9572649572649573	0.3522012578616352	0.5149425287356322	0.6682389937106918
tacred:test	15	0.9411764705882353	0.24242424242424243	0.3855421686746988	0.6136363636363636
