Dataset	Epoch	Precision	Recall	F1	Accuracy
tacred:test	5	0.9769230769230769	0.9621212121212122	0.9694656488549619	0.9696969696969697
tacred_combined:val	5	0.981574539363484	0.9213836477987422	0.9505271695052717	0.9520440251572327
tacred_combined:test	5	0.9841897233201581	0.9431818181818182	0.9632495164410059	0.9640151515151515
unifiedQA:test	5	0.8666666666666667	0.9454545454545454	0.9043478260869566	0.89
anchor:dummy	5	0.22857142857142856	1.0	0.3720930232558139	0.578125
tacred:val	6	0.9856115107913669	0.8616352201257862	0.9194630872483222	0.9245283018867925
tacred:test	6	1.0	0.8484848484848485	0.9180327868852458	0.9242424242424242
tacred_combined:val	6	0.9910233393177738	0.8679245283018868	0.9253981559094719	0.9300314465408805
tacred_combined:test	6	0.9911894273127754	0.8522727272727273	0.9164969450101833	0.9223484848484849
unifiedQA:test	6	0.9223300970873787	0.8715596330275229	0.8962264150943398	0.885
anchor:dummy	6	0.19230769230769232	0.625	0.29411764705882354	0.625
tacred:val	7	0.9345794392523364	0.9433962264150944	0.9389671361502347	0.9386792452830188
tacred:test	7	0.9411764705882353	0.9696969696969697	0.955223880597015	0.9545454545454546
tacred_combined:val	7	0.9218989280245024	0.9465408805031447	0.9340574088440652	0.9331761006289309
tacred_combined:test	7	0.9277566539923955	0.9242424242424242	0.9259962049335864	0.9261363636363636
unifiedQA:test	7	0.897196261682243	0.8727272727272727	0.8847926267281107	0.875
anchor:dummy	7	0.16326530612244897	1.0	0.2807017543859649	0.359375
tacred:val	8	0.8818443804034583	0.9622641509433962	0.9203007518796993	0.9166666666666666
tacred:test	8	0.9290780141843972	0.9924242424242424	0.9597069597069597	0.9583333333333334
tacred_combined:val	8	0.8938953488372093	0.9669811320754716	0.9290030211480362	0.9261006289308176
tacred_combined:test	8	0.9097222222222222	0.9924242424242424	0.9492753623188407	0.946969696969697
unifiedQA:test	8	0.738255033557047	1.0	0.8494208494208495	0.805
anchor:dummy	8	0.14545454545454545	1.0	0.25396825396825395	0.265625
tacred:val	9	0.9240121580547113	0.9559748427672956	0.9397217928902628	0.9386792452830188
tacred:test	9	0.9064748201438849	0.9545454545454546	0.9298892988929889	0.928030303030303
tacred_combined:val	9	0.8932748538011696	0.960691823899371	0.9257575757575757	0.9229559748427673
tacred_combined:test	9	0.8854166666666666	0.9659090909090909	0.9239130434782609	0.9204545454545454
unifiedQA:test	9	0.7956204379562044	0.990909090909091	0.8825910931174089	0.855
anchor:dummy	9	0.1702127659574468	1.0	0.2909090909090909	0.390625
tacred:val	10	0.903114186851211	0.8207547169811321	0.8599670510708403	0.8663522012578616
tacred:test	10	0.8827586206896552	0.9696969696969697	0.924187725631769	0.9204545454545454
tacred_combined:val	10	0.8883248730964467	0.8254716981132075	0.8557457212713937	0.8608490566037735
tacred_combined:test	10	0.9145907473309609	0.9734848484848485	0.9431192660550459	0.9412878787878788
unifiedQA:test	10	0.8307692307692308	0.9818181818181818	0.9	0.88
anchor:dummy	10	0.20512820512820512	1.0	0.3404255319148936	0.515625
tacred:val	11	0.9429657794676806	0.779874213836478	0.8537005163511188	0.8663522012578616
tacred:test	11	0.916030534351145	0.9090909090909091	0.9125475285171103	0.9128787878787878
tacred_combined:val	11	0.9197761194029851	0.7751572327044025	0.8412969283276451	0.8537735849056604
tacred_combined:test	11	0.9525691699604744	0.9128787878787878	0.9323017408123792	0.9337121212121212
unifiedQA:test	11	0.896551724137931	0.9454545454545454	0.920353982300885	0.91
anchor:dummy	11	0.24242424242424243	1.0	0.3902439024390244	0.609375
tacred:val	12	0.9238754325259516	0.839622641509434	0.8797364085667216	0.8852201257861635
tacred:test	12	0.9136690647482014	0.9621212121212122	0.937269372693727	0.9356060606060606
tacred_combined:val	12	0.9038142620232172	0.8569182389937107	0.8797417271993543	0.8828616352201258
tacred_combined:test	12	0.8873239436619719	0.9545454545454546	0.9197080291970803	0.9166666666666666
unifiedQA:test	12	0.8761061946902655	0.9	0.8878923766816144	0.875
anchor:dummy	12	0.17391304347826086	1.0	0.29629629629629634	0.40625
tacred:val	13	0.9328358208955224	0.7861635220125787	0.8532423208191126	0.8647798742138365
tacred:test	13	0.9145299145299145	0.8106060606060606	0.8594377510040161	0.8674242424242424
tacred_combined:val	13	0.9094202898550725	0.789308176100629	0.8451178451178452	0.8553459119496856
tacred_combined:test	13	0.8853754940711462	0.8484848484848485	0.8665377176015474	0.8693181818181818
unifiedQA:test	13	0.7410071942446043	0.9363636363636364	0.8273092369477911	0.785
anchor:dummy	13	0.23333333333333334	0.875	0.3684210526315789	0.625
tacred:val	14	0.911864406779661	0.8459119496855346	0.8776508972267536	0.8820754716981132
tacred:test	14	0.9259259259259259	0.946969696969697	0.9363295880149815	0.9356060606060606
tacred_combined:val	14	0.9285714285714286	0.7971698113207547	0.8578680203045685	0.8679245283018868
tacred_combined:test	14	0.9063670411985019	0.9166666666666666	0.911487758945386	0.9109848484848485
unifiedQA:test	14	0.8617021276595744	0.7363636363636363	0.7941176470588235	0.79
anchor:dummy	14	0.21875	0.875	0.35	0.59375
tacred:val	15	0.9712230215827338	0.42452830188679247	0.5908096280087527	0.7059748427672956
tacred:test	15	1.0	0.3787878787878788	0.5494505494505494	0.6893939393939394
tacred_combined:val	15	0.9854368932038835	0.3191823899371069	0.4821852731591449	0.6572327044025157
tacred_combined:test	15	0.9759036144578314	0.3068181818181818	0.46685878962536026	0.6496212121212122
unifiedQA:test	15	1.0	0.2727272727272727	0.42857142857142855	0.6
anchor:dummy	15	0.15384615384615385	0.25	0.1904761904761905	0.734375
tacred:val	16	0.9285714285714286	0.7767295597484277	0.845890410958904	0.8584905660377359
tacred:test	16	0.9153846153846154	0.9015151515151515	0.9083969465648855	0.9090909090909091
tacred_combined:val	16	0.8948339483394834	0.7625786163522013	0.8234295415959254	0.8364779874213837
tacred_combined:test	16	0.8901515151515151	0.8901515151515151	0.8901515151515151	0.8901515151515151
unifiedQA:test	16	0.7719298245614035	0.8	0.7857142857142858	0.76
anchor:dummy	16	0.15789473684210525	0.75	0.2608695652173913	0.46875
tacred:val	17	0.9305019305019305	0.7578616352201258	0.8353552859618718	0.85062893081761
tacred:test	17	0.8925619834710744	0.8181818181818182	0.8537549407114625	0.8598484848484849
tacred_combined:val	17	0.9018867924528302	0.7515723270440252	0.8198970840480275	0.8349056603773585
tacred_combined:test	17	0.8938775510204081	0.8295454545454546	0.8605108055009822	0.865530303030303
unifiedQA:test	17	0.7567567567567568	0.7636363636363637	0.7601809954751132	0.735
anchor:dummy	17	0.23333333333333334	0.875	0.3684210526315789	0.625
tacred:val	18	0.8039772727272727	0.889937106918239	0.844776119402985	0.8364779874213837
tacred:test	18	0.7682926829268293	0.9545454545454546	0.8513513513513513	0.8333333333333334
tacred_combined:val	18	0.7897727272727273	0.8742138364779874	0.8298507462686567	0.8207547169811321
tacred_combined:test	18	0.7852564102564102	0.928030303030303	0.8506944444444444	0.8371212121212122
unifiedQA:test	18	0.6272189349112426	0.9636363636363636	0.7598566308243728	0.665
anchor:dummy	18	0.13333333333333333	1.0	0.23529411764705882	0.1875
tacred:val	19	0.8921933085501859	0.7547169811320755	0.8177172061328791	0.8317610062893082
tacred:test	19	0.837037037037037	0.8560606060606061	0.8464419475655431	0.8446969696969697
tacred_combined:val	19	0.8717472118959108	0.7374213836477987	0.798977853492334	0.8144654088050315
tacred_combined:test	19	0.88671875	0.8598484848484849	0.8730769230769231	0.875
unifiedQA:test	19	0.704	0.8	0.748936170212766	0.705
anchor:dummy	19	0.11764705882352941	0.5	0.19047619047619047	0.46875
